ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,recoded_target
681862730,83699.75,60,2015,9,26,5,2015,7,28,1,5,12,95,0
1806049425,5000.0,40,2013,5,3,4,2013,3,24,6,22,5,52,0
2066233339,15000.0,37,2013,6,1,5,2013,4,25,3,22,8,136,0
553147841,2500.0,40,2012,8,1,2,2012,6,22,4,22,10,125,1
1729681221,5000.0,30,2015,9,27,6,2015,8,28,4,22,6,139,0
389010850,3500.0,60,2015,4,19,6,2015,2,18,2,22,11,105,0
988693404,2000.0,30,2016,3,6,6,2016,2,5,4,22,12,95,0
1624982472,2800.0,30,2011,12,4,6,2011,11,4,4,22,14,141,1
993996410,200.0,30,2014,1,4,5,2013,12,5,3,22,0,10,0
341340567,500.0,30,2015,3,4,2,2015,2,2,0,22,0,87,0
1593356750,16000.0,30,2012,8,30,3,2012,7,31,1,22,0,38,0
1211705152,1000.0,20,2016,12,20,1,2016,11,30,2,22,2,154,1
778466093,3000.0,12,2011,5,2,0,2011,4,20,2,22,10,30,1
627699003,1542.31,30,2015,9,5,5,2015,8,6,3,9,7,51,0
217132655,2500.0,30,2014,5,25,6,2014,4,25,4,22,8,148,0
1940836091,1000.0,18,2016,12,10,5,2016,11,22,1,22,12,157,0
760329032,150000.0,30,2012,6,13,2,2012,5,14,0,22,6,39,0
817590937,256.16,30,2014,12,20,5,2014,11,20,3,20,12,11,0
1911883591,2815.08,30,2016,4,3,6,2016,3,4,4,9,10,42,0
147066518,15000.0,40,2014,10,24,4,2014,9,14,6,22,6,39,1
12118962,5000.0,30,2012,10,31,2,2012,10,1,0,22,12,95,0
1059125776,415.0,22,2012,7,27,4,2012,7,5,3,22,2,32,1
1429254382,15000.0,60,2015,4,3,4,2015,2,2,0,22,12,115,0
505298525,47000.0,50,2015,11,6,4,2015,9,17,3,22,4,113,1
1723823762,6983.73,52,2015,8,31,0,2015,7,10,4,1,12,19,0
1293693562,131787.03,30,2014,11,13,3,2014,10,14,1,3,13,149,0
1558877923,638274.11,60,2013,10,29,1,2013,8,30,4,9,6,55,0
52072912,1113.42,29,2016,10,31,0,2016,10,2,6,20,5,52,0
619863535,14403.62,30,2016,6,9,3,2016,5,10,1,9,12,11,1
1460664325,1500.0,15,2010,12,5,6,2010,11,20,5,22,13,67,1
1901113329,1500.0,60,2011,3,25,4,2011,1,24,0,22,14,141,1
1230676530,500.0,30,2015,2,21,5,2015,1,22,3,22,8,148,0
1664397708,3000.0,30,2013,2,7,3,2013,1,8,1,22,4,113,0
264326239,2000.0,30,2013,1,26,5,2012,12,27,3,22,0,70,1
1228096182,20000.0,33,2016,4,19,1,2016,3,17,3,22,6,45,0
966417846,20000.0,30,2017,11,21,1,2017,10,22,6,22,6,91,0
1414058210,1000.0,60,2014,2,15,5,2013,12,17,1,22,0,96,1
1317921681,500.0,17,2017,5,20,5,2017,5,3,2,22,6,69,0
373582594,50000.0,29,2013,6,30,6,2013,6,1,5,22,6,129,0
348554589,75000.0,35,2016,11,2,2,2016,9,28,2,22,13,149,0
199651771,5000.0,46,2014,6,16,0,2014,5,1,3,22,10,75,1
2089208024,3500.0,17,2012,3,20,1,2012,3,3,5,22,6,55,0
555349015,62070.36,30,2015,7,6,0,2015,6,6,5,9,13,61,0
1504054248,21000.0,40,2012,12,5,2,2012,10,26,4,22,7,58,1
2131491603,1500.0,52,2012,7,15,6,2012,5,24,3,22,14,141,0
369500940,18000.0,30,2015,10,9,4,2015,9,9,2,22,4,113,1
1773745413,220.0,31,2011,4,6,2,2011,3,6,6,22,10,90,0
2003674394,3000.0,33,2011,12,14,2,2011,11,11,4,22,6,55,1
518243642,25000.0,30,2014,5,23,4,2014,4,23,2,22,6,39,1
1582242600,3119.23,30,2017,3,22,2,2017,2,20,0,9,0,70,1
1832209243,1081.01,35,2015,10,11,6,2015,9,6,6,9,10,30,1
1636610729,11584.44,28,2013,6,17,0,2013,5,20,0,9,10,23,1
1976386922,1677.01,30,2014,3,3,0,2014,2,1,5,9,6,129,0
1955138129,10000.0,60,2011,11,20,6,2011,9,21,2,22,13,138,0
881180168,3784.72,60,2015,3,23,0,2015,1,22,3,19,7,58,0
363167270,751.08,30,2015,4,15,2,2015,3,16,0,9,2,154,1
1026183973,3000.0,32,2014,9,2,1,2014,8,1,4,22,0,10,1
1425960678,5412.11,30,2016,6,3,4,2016,5,4,2,9,5,7,0
263142450,2500.0,30,2017,8,31,3,2017,8,1,1,22,5,7,1
1671124730,10000.0,45,2016,3,28,0,2016,2,12,4,22,8,136,0
926162754,50000.0,30,2015,8,12,2,2015,7,13,0,22,13,67,0
1488770699,10000.0,32,2017,4,25,1,2017,3,24,4,22,5,52,1
618342414,3000.0,60,2017,5,12,4,2017,3,13,0,22,10,90,1
2118761565,5000.0,90,2010,7,25,6,2010,4,26,0,22,10,30,0
1977714591,5000.0,22,2010,9,1,2,2010,8,10,1,22,12,115,1
242670546,500.0,20,2015,6,17,2,2015,5,28,3,22,14,107,1
1451875710,15000.0,15,2015,4,3,4,2015,3,19,3,22,7,130,0
790318545,6500.0,30,2017,8,2,2,2017,7,3,0,22,11,105,0
1889881302,5000.0,30,2013,7,11,3,2013,6,11,1,22,14,141,1
891379703,10000.0,61,2009,8,25,1,2009,6,25,3,22,8,148,0
727372553,14000.0,29,2014,3,22,5,2014,2,21,4,22,6,129,0
2129010495,4000.0,30,2016,11,24,3,2016,10,25,1,22,12,19,0
1848226521,1400.0,45,2011,11,21,0,2011,10,7,4,22,6,39,1
188212434,1000.0,60,2015,7,5,6,2015,5,6,2,22,5,52,0
352869079,30000.0,27,2013,12,31,1,2013,12,4,2,22,6,129,0
9219472,1157.18,34,2017,5,7,6,2017,4,3,0,9,0,10,1
52606668,25000.0,45,2014,10,17,4,2014,9,2,1,22,12,100,1
694622395,500.0,30,2014,8,24,6,2014,7,25,4,22,4,65,1
1626564604,7613.13,60,2015,8,31,0,2015,7,2,3,9,8,106,0
303247874,3500.0,45,2015,5,23,5,2015,4,8,2,22,6,39,1
1639581900,575.0,30,2017,11,5,6,2017,10,6,4,22,5,7,0
414460365,5000.0,26,2011,12,17,5,2011,11,21,0,22,6,129,1
2059956068,2500.0,44,2015,11,11,2,2015,9,28,0,22,0,114,0
1783378689,1200.0,30,2015,6,5,4,2015,5,6,2,3,1,66,1
1086410679,200.0,21,2017,9,4,0,2017,8,14,0,22,5,2,1
710216116,35000.0,43,2014,12,5,4,2014,10,23,3,22,4,113,0
1599937826,2000.0,22,2017,12,7,3,2017,11,15,2,22,6,40,1
1292147995,2800.0,14,2014,9,9,1,2014,8,26,1,22,12,157,0
1809651354,3750.0,30,2012,7,19,3,2012,6,19,1,22,12,54,0
485540191,54269.83,30,2017,9,7,3,2017,8,8,1,5,10,42,0
1232381445,2500.0,31,2016,7,14,3,2016,6,13,0,22,6,129,0
348242956,6500.0,28,2014,6,22,6,2014,5,25,6,22,5,52,0
2137877841,35000.0,60,2012,12,29,5,2012,10,30,1,22,6,55,0
1123261552,35000.0,30,2013,12,20,4,2013,11,20,2,22,12,115,0
1156948075,1500.0,30,2017,5,6,5,2017,4,6,3,22,13,138,0
1321685963,8000.0,30,2015,3,10,1,2015,2,8,6,22,12,6,1
1346749341,15028.74,38,2014,10,26,6,2014,9,18,3,17,8,136,1
1193153708,3000.0,30,2017,6,23,4,2017,5,24,2,22,1,66,1
1819719758,1500.0,36,2011,8,26,4,2011,7,21,3,22,0,28,1
1029443247,500.0,15,2017,5,10,2,2017,4,25,1,22,12,82,0
365682114,400000.0,30,2014,5,10,5,2014,4,10,3,22,13,67,1
1015770659,2000.0,27,2014,5,4,6,2014,4,7,0,22,13,138,1
576663938,1500.0,31,2010,7,29,3,2010,6,28,0,22,10,30,1
1689892817,50000.0,32,2013,4,24,2,2013,3,23,5,22,4,113,1
2099176481,12000.0,40,2012,6,26,1,2012,5,17,3,22,10,125,0
1553446574,5000.0,31,2012,12,1,5,2012,10,31,2,22,10,90,0
1256371697,500.0,30,2015,2,19,3,2015,1,20,1,22,1,25,0
1022667235,1500.0,9,2015,5,21,3,2015,5,12,1,22,8,136,1
455056666,10000.0,55,2014,3,31,0,2014,2,4,1,22,12,19,1
850792299,500.0,33,2014,7,7,0,2014,6,4,2,22,3,36,0
786010474,155000.0,30,2016,4,16,5,2016,3,17,3,22,6,5,1
527738983,1000.0,60,2015,4,24,4,2015,2,23,0,22,10,90,0
611505792,87.24,60,2017,2,6,0,2016,12,8,3,9,10,156,0
847037690,9000.0,30,2014,5,19,0,2014,4,19,5,22,8,136,0
83344594,200.0,10,2013,11,15,4,2013,11,5,1,22,2,32,1
862584450,1000.0,55,2010,7,26,0,2010,6,1,1,22,1,26,1
832485246,15000.0,45,2015,6,4,3,2015,4,20,0,22,13,35,1
1011541729,8500.0,37,2011,9,9,4,2011,8,3,2,22,6,39,0
489180937,902.0,31,2014,1,31,4,2013,12,31,1,22,6,153,1
1319987379,470.57,20,2014,12,5,4,2014,11,15,5,9,4,22,0
65017524,4500.0,29,2017,12,2,5,2017,11,3,4,22,12,19,1
1131991315,5000.0,50,2010,11,5,4,2010,9,16,3,22,6,39,1
174634016,1000.0,30,2014,11,5,2,2014,10,6,0,22,9,151,0
468098690,32000.0,31,2017,3,28,1,2017,2,25,5,22,6,39,1
609040660,650.0,32,2014,2,24,0,2014,1,23,3,22,5,52,1
1725982195,383.82,60,2015,9,18,4,2015,7,20,0,3,3,36,0
1691474515,3000.0,21,2015,8,31,0,2015,8,10,0,22,12,11,1
1467089274,400.0,30,2017,2,14,1,2017,1,15,6,22,1,25,0
1670619350,26225.0,60,2015,12,5,5,2015,10,6,1,22,10,30,0
766961001,2000.0,30,2014,7,30,2,2014,6,30,0,22,6,153,0
1615155585,30476.19,37,2017,3,20,0,2017,2,11,5,1,13,8,0
2030535192,93689.35,60,2015,7,2,3,2015,5,3,6,19,4,113,0
2067472350,2806.23,30,2015,9,23,2,2015,8,24,0,1,13,151,0
160899603,1500.0,30,2014,4,17,3,2014,3,18,1,22,13,131,0
1459906088,10500.0,30,2014,11,28,4,2014,10,29,2,22,5,7,0
1409676878,19256.49,38,2017,4,14,4,2017,3,7,1,5,4,113,1
1910569497,8000.0,22,2010,12,8,2,2010,11,16,1,22,10,90,1
1935199131,9000.0,45,2014,9,13,5,2014,7,30,2,22,11,104,0
237368925,5000.0,30,2016,5,4,2,2016,4,4,0,22,2,154,0
1553016800,12000.0,21,2014,7,7,0,2014,6,16,0,22,6,40,0
1100928526,95000.0,30,2014,9,17,2,2014,8,18,0,22,13,138,0
1807677509,500.0,30,2015,7,11,5,2015,6,11,3,22,12,82,0
1699564046,3850.0,30,2011,10,30,6,2011,9,30,4,22,12,95,0
54753212,15259.02,30,2013,6,22,5,2013,5,23,3,9,0,128,0
1202999283,5000.0,30,2017,3,14,1,2017,2,12,6,22,7,123,1
2037158988,45000.0,23,2015,4,2,3,2015,3,10,1,22,7,51,0
1515942553,30000.0,31,2015,8,1,5,2015,7,1,2,22,1,25,1
1617525334,15000.0,31,2013,7,22,0,2013,6,21,4,22,0,114,1
460611220,22687.74,45,2017,6,10,5,2017,4,26,2,3,4,113,0
682368687,20000.0,30,2015,5,14,3,2015,4,14,1,22,4,113,1
24100657,1789.67,30,2014,11,25,1,2014,10,26,6,1,6,24,0
869667852,80.0,12,2017,12,13,2,2017,12,1,4,22,6,39,0
174718748,1000.0,31,2015,11,5,3,2015,10,5,0,22,8,136,1
1531588029,3800.0,45,2013,2,5,1,2012,12,22,5,22,0,114,0
877034354,800.0,34,2011,7,6,2,2011,6,2,3,22,10,90,1
226258172,6500.0,36,2011,12,22,3,2011,11,16,2,22,6,129,0
1598373180,5000.0,30,2012,5,13,6,2012,4,13,4,22,10,125,0
208829725,10000.0,30,2016,9,8,3,2016,8,9,1,22,10,90,0
671090982,10000.0,30,2016,1,2,5,2015,12,3,3,22,7,41,1
770427050,5000.0,30,2016,4,3,6,2016,3,4,4,22,3,36,1
379897314,3000.0,30,2013,5,8,2,2013,4,8,0,22,6,93,1
1891719806,3867.87,30,2015,10,15,3,2015,9,15,1,3,13,16,1
1913385159,12000.0,19,2015,6,16,1,2015,5,28,3,22,8,148,0
335301794,3000.0,60,2012,1,30,0,2011,12,1,3,22,0,87,0
2013934050,125000.0,33,2014,12,17,2,2014,11,14,4,22,6,55,0
440923088,500.0,49,2012,12,12,2,2012,10,24,2,22,1,26,1
332707771,12000.0,30,2013,7,1,0,2013,6,1,5,22,6,39,0
2128974847,2500.0,30,2015,8,26,2,2015,7,27,0,22,1,152,0
502226927,7589.56,35,2016,7,26,1,2016,6,21,1,3,4,113,1
209875537,47000.0,40,2014,5,12,0,2014,4,2,2,22,0,128,1
2031072334,3000.0,45,2010,10,14,3,2010,8,30,0,22,10,90,1
926877452,750.0,30,2017,6,7,2,2017,5,8,0,22,7,44,0
1369208596,243.75,30,2016,10,16,6,2016,9,16,4,9,8,148,1
1830553157,25000.0,30,2015,10,14,2,2015,9,14,0,22,5,76,0
1174248909,5000.0,60,2012,1,13,4,2011,11,14,0,22,10,109,1
1429825703,8000.0,30,2015,4,15,2,2015,3,16,0,22,13,61,0
1246782461,1220.0,31,2016,11,21,0,2016,10,21,4,22,5,7,0
1036103643,5000.0,60,2014,9,6,5,2014,7,8,1,22,10,156,1
15268983,5000.0,33,2011,4,5,1,2011,3,3,3,22,10,90,1
1189599229,1500.0,25,2012,2,22,2,2012,1,28,5,22,6,129,1
243111201,50000.0,31,2014,9,27,5,2014,8,27,2,22,8,148,1
156163913,1000.0,28,2015,4,13,0,2015,3,16,0,22,6,153,0
2107471619,3500.0,30,2014,4,6,6,2014,3,7,4,22,7,58,0
2019811651,100000.0,29,2014,10,1,2,2014,9,2,1,22,10,30,0
357845362,200.0,30,2012,5,14,0,2012,4,14,5,22,12,100,0
932596980,2250.0,27,2010,9,7,1,2010,8,11,2,22,14,141,1
242176110,35000.0,45,2011,6,11,5,2011,4,27,2,22,4,113,0
103799974,5000.0,31,2013,8,17,5,2013,7,17,2,22,10,125,1
1840587930,6000.0,30,2012,4,25,2,2012,3,26,0,22,12,95,0
1989077538,4000.0,31,2014,12,11,3,2014,11,10,0,22,10,72,1
1198408369,15000.0,30,2014,9,6,5,2014,8,7,3,22,8,148,1
1372542442,55592.62,45,2016,11,5,5,2016,9,21,2,3,13,8,0
1584529280,4125.0,30,2013,3,31,6,2013,3,1,4,22,6,39,1
492263610,15000.0,30,2017,12,5,1,2017,11,5,6,22,0,140,0
1490702658,3000.0,60,2011,12,10,5,2011,10,11,1,22,5,52,0
1191329405,9031.94,30,2015,1,13,1,2014,12,14,6,1,7,41,1
246699114,1111.0,60,2013,11,25,0,2013,9,26,3,22,0,128,0
1604146368,757.89,30,2015,12,6,6,2015,11,6,4,9,4,65,0
1659913337,20000.0,30,2015,11,15,6,2015,10,16,4,22,0,87,0
1227695889,8775.0,30,2016,4,7,3,2016,3,8,1,22,6,24,1
330189388,17500.0,30,2014,6,9,0,2014,5,10,5,22,12,19,0
93634686,3955.9,45,2017,10,16,0,2017,9,1,4,9,7,123,0
1879395789,1000.0,30,2015,6,19,4,2015,5,20,2,22,10,109,0
1561987728,15020.0,30,2012,9,6,3,2012,8,7,1,22,7,58,1
848892585,3000.0,30,2016,7,2,5,2016,6,2,3,22,2,17,0
1274880633,3000.0,31,2013,5,26,6,2013,4,25,3,22,6,39,1
1132485715,3000.0,60,2011,2,12,5,2010,12,14,1,22,10,90,1
2065808202,5000.0,45,2010,12,26,6,2010,11,11,3,22,6,55,0
2121058260,30000.0,60,2013,1,29,1,2012,11,30,4,22,12,115,0
1391022941,500.0,24,2012,4,27,4,2012,4,3,1,22,6,39,1
2024983764,50000.0,33,2014,9,16,1,2014,8,14,3,22,6,126,0
1762005692,8179.29,30,2014,12,13,5,2014,11,13,3,1,4,113,1
263557228,2434.91,30,2014,9,11,3,2014,8,12,1,9,6,139,0
537893247,5000.0,25,2012,11,3,5,2012,10,9,1,22,6,129,0
1495411352,8000.0,15,2017,4,4,1,2017,3,20,0,22,10,72,1
71715000,20000.0,46,2012,2,6,0,2011,12,22,3,22,6,55,0
523880673,10000.0,30,2012,4,12,3,2012,3,13,1,22,6,93,0
767386767,2500.0,54,2015,4,13,0,2015,2,18,2,22,3,99,1
472561893,9435.89,30,2015,6,26,4,2015,5,27,2,9,8,62,0
1452188681,20000.0,30,2015,12,16,2,2015,11,16,0,22,13,61,0
608666980,10000.0,30,2013,9,27,4,2013,8,28,2,22,12,100,0
1468206528,11139.95,30,2016,10,4,1,2016,9,4,6,5,10,86,0
1898890348,35000.0,30,2014,4,13,6,2014,3,14,4,22,10,90,1
664015522,42000.0,30,2015,2,26,3,2015,1,27,1,22,7,123,1
1448822964,5642.0,30,2016,4,12,1,2016,3,13,6,8,8,148,1
80132698,6000.0,29,2012,8,7,1,2012,7,9,0,22,5,52,1
1375833645,10000.0,60,2015,5,10,6,2015,3,11,2,22,8,84,1
428742839,30000.0,30,2016,6,19,6,2016,5,20,4,22,13,8,0
1850399955,1000.0,32,2014,7,14,0,2014,6,12,3,22,12,54,1
256509435,12000.0,29,2014,12,20,5,2014,11,21,4,22,8,136,1
1484720858,2000.0,29,2016,8,31,2,2016,8,2,1,22,3,99,1
1509212056,3000.0,32,2014,11,8,5,2014,10,7,1,22,8,136,1
1831983463,3462.2,54,2016,5,22,6,2016,3,29,1,1,10,125,0
1983796000,12496.41,30,2017,3,30,3,2017,2,28,1,9,4,113,0
1398842987,25000.0,30,2017,7,14,4,2017,6,14,2,22,10,109,0
1257228202,10000.0,30,2017,8,1,1,2017,7,2,6,22,7,41,1
618575400,70000.0,45,2016,8,24,2,2016,7,10,6,22,6,40,0
1405101668,1300.0,22,2015,3,10,1,2015,2,16,0,22,12,157,1
813022815,2500.0,25,2015,11,14,5,2015,10,20,1,22,10,30,0
1749520264,2500.0,30,2015,6,3,2,2015,5,4,0,22,6,127,0
340634556,10001.0,30,2014,10,22,2,2014,9,22,0,22,4,113,1
1255290635,1000.0,30,2017,1,13,4,2016,12,14,2,22,6,129,0
350110256,7000.0,58,2013,5,20,0,2013,3,23,5,22,10,90,0
1975011334,2809.51,30,2014,9,4,3,2014,8,5,1,1,7,44,1
124246961,50000.0,32,2016,2,6,5,2016,1,5,1,22,13,0,1
1003990867,1000.0,18,2012,8,27,0,2012,8,9,3,22,10,72,0
1263106607,4500.0,28,2011,5,12,3,2011,4,14,3,22,6,129,1
77870266,2000.0,45,2016,6,23,3,2016,5,9,0,22,9,151,0
850521747,1600.0,40,2010,11,28,6,2010,10,19,1,22,10,72,1
1310374484,15000.0,90,2011,8,24,2,2011,5,26,3,22,6,129,0
437987786,500000.0,30,2017,9,24,6,2017,8,25,4,22,7,123,0
1592010349,106290.26,34,2016,11,14,0,2016,10,11,1,5,8,148,1
1515716358,5000.0,35,2017,10,17,1,2017,9,12,1,22,8,148,0
130966420,21700.0,45,2015,6,18,3,2015,5,4,0,22,5,52,0
674414429,52000.0,30,2015,9,19,5,2015,8,20,3,22,6,93,0
1503526569,102000.0,60,2013,2,20,2,2012,12,22,5,22,8,148,0
309633561,5451.02,30,2015,11,28,5,2015,10,29,3,17,13,131,0
481805948,2735.97,38,2016,3,18,4,2016,2,9,1,3,10,68,0
927279630,5000.0,22,2017,3,17,4,2017,2,23,3,22,6,129,1
577238849,1500.0,30,2011,11,25,4,2011,10,26,2,22,10,90,1
1312342328,16500.0,39,2011,11,1,1,2011,9,23,4,22,14,141,0
1132392491,25000.0,60,2015,6,26,4,2015,4,27,0,22,12,54,0
343109472,7000.0,30,2014,10,11,5,2014,9,11,3,22,6,69,1
1384865707,6666.0,18,2012,7,27,4,2012,7,9,0,22,12,54,1
217772493,4239.02,30,2016,3,23,2,2016,2,22,0,9,11,103,1
890510027,139.9,30,2015,3,21,5,2015,2,19,3,3,0,10,1
454808470,1600.0,30,2017,5,18,3,2017,4,18,1,22,5,2,0
1423543288,25000.0,30,2014,12,5,4,2014,11,5,2,22,8,136,0
1707749521,385.89,15,2016,9,7,2,2016,8,23,1,3,0,70,1
1015335110,15000.0,36,2017,6,9,4,2017,5,4,3,22,6,5,0
2028991788,10000.0,15,2016,5,3,1,2016,4,18,0,22,12,54,0
815601761,17300.0,30,2016,4,6,2,2016,3,7,0,22,8,84,0
1576649814,6000.0,30,2014,10,24,4,2014,9,24,2,22,4,22,1
749055280,60000.0,31,2015,10,17,5,2015,9,16,2,22,13,138,1
32771943,42000.0,31,2015,4,27,0,2015,3,27,4,22,7,130,0
270830496,8000.0,30,2011,3,11,4,2011,2,9,2,22,10,30,1
1333785603,3082.14,23,2015,7,16,3,2015,6,23,1,3,11,104,1
2141224603,1300.0,14,2016,3,31,3,2016,3,17,3,22,6,129,1
1518592967,3000.0,30,2013,12,4,2,2013,11,4,0,22,10,90,0
374297980,3097.41,59,2013,2,9,5,2012,12,12,2,9,6,129,0
1348741305,7329.23,30,2015,10,7,2,2015,9,7,0,1,6,129,0
1122499324,1000.0,41,2014,5,20,1,2014,4,9,2,22,6,93,1
1535815142,1500.0,45,2016,5,28,5,2016,4,13,2,16,10,90,1
47399637,30000.0,30,2014,9,27,5,2014,8,28,3,22,4,113,1
461606455,32000.0,30,2014,7,27,6,2014,6,27,4,22,10,125,1
809909414,800.0,14,2012,11,2,4,2012,10,19,4,22,10,90,1
1978886341,2000.0,30,2016,6,5,6,2016,5,6,4,22,6,127,1
245024261,1750.0,29,2017,5,12,4,2017,4,13,3,22,10,30,1
409840957,50000.0,30,2015,4,27,0,2015,3,28,5,22,6,142,0
1181224647,7000.0,30,2013,5,9,3,2013,4,9,1,22,8,148,1
1071843750,15000.0,30,2015,7,27,0,2015,6,27,5,22,2,64,0
1387131908,4000.0,45,2011,7,17,6,2011,6,2,3,22,6,55,0
233028927,500.0,30,2013,10,13,6,2013,9,13,4,22,12,54,0
752858343,750.0,20,2012,8,20,0,2012,7,31,1,22,5,52,1
290970749,455.0,20,2014,10,13,0,2014,9,23,1,22,6,40,1
811065172,6000.0,30,2013,12,19,3,2013,11,19,1,22,6,55,1
139841820,23589.73,30,2015,6,24,2,2015,5,25,0,9,5,7,0
487787015,1250.0,30,2015,7,4,5,2015,6,4,3,22,4,113,1
478791561,20000.0,32,2015,7,31,4,2015,6,29,0,22,1,26,0
1139683578,20000.0,30,2016,12,29,3,2016,11,29,1,22,5,7,1
1047677170,5000.0,26,2012,4,8,6,2012,3,13,1,22,0,10,1
1718156020,1116.79,6,2016,5,27,4,2016,5,21,5,7,6,129,1
1672987366,5000.0,30,2014,3,5,2,2014,2,3,0,22,4,37,1
438719671,3934.53,30,2017,11,22,2,2017,10,23,0,3,10,90,0
73575621,850.0,59,2012,7,22,6,2012,5,24,3,22,12,115,1
424660424,8000.0,31,2013,3,9,5,2013,2,6,2,22,10,30,1
1326484317,250.0,60,2017,6,14,2,2017,4,15,5,22,8,148,1
1344876016,50000.0,56,2011,12,1,3,2011,10,6,3,22,6,153,0
853029108,5000.0,30,2016,10,24,0,2016,9,24,5,22,12,115,1
1812258759,2689.44,55,2014,5,14,2,2014,3,20,3,9,14,141,0
1011629403,2864.59,30,2016,1,16,5,2015,12,17,3,9,5,7,1
1575440413,5000.0,33,2016,11,15,1,2016,10,13,3,22,1,66,1
1589201282,4500.0,14,2016,5,24,1,2016,5,10,1,22,14,107,0
