ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
1571949865,15000.0,55,2011,9,11,6,2011,7,18,0,22,6,93,25.0,1
1304336767,500.0,30,2013,1,10,3,2012,12,11,1,22,5,52,21.0,1
1826164407,1500.0,30,2011,9,4,6,2011,8,5,4,22,6,129,15.0,0
615167089,5000.0,45,2015,11,7,5,2015,9,23,2,22,13,138,60.0,1
1297159109,7800.0,17,2012,6,24,6,2012,6,7,3,22,0,114,36.0,0
1368335077,3250.0,32,2012,2,5,6,2012,1,4,2,22,4,113,31.0,1
61071423,6000.0,30,2013,1,13,6,2012,12,14,4,22,3,36,37.0,1
1956996176,13347.08,30,2015,10,1,3,2015,9,1,1,9,7,58,33.0,0
934648178,18000.0,30,2016,9,28,2,2016,8,29,0,22,0,38,60.0,0
420330650,175.0,30,2017,9,14,3,2017,8,15,1,22,0,128,35.0,1
579084473,16361.05,30,2017,7,27,3,2017,6,27,1,18,0,10,47.0,0
976992052,5000.0,31,2017,4,27,3,2017,3,27,0,22,12,100,36.0,1
1524737476,12443.8,30,2015,2,20,4,2015,1,21,2,3,10,72,21.0,0
1779218635,10000.0,30,2017,11,23,3,2017,10,24,1,22,8,62,9.0,0
63240145,133238.84,33,2016,6,6,0,2016,5,4,2,19,4,113,16.0,0
277802480,5995.0,86,2011,7,20,2,2011,4,25,0,22,10,30,29.0,0
77606079,20000.0,32,2015,4,11,5,2015,3,10,1,22,14,45,59.0,1
488739313,1000.0,24,2014,11,3,0,2014,10,10,4,22,0,96,13.0,0
2090335812,3000.0,45,2011,10,11,1,2011,8,27,5,22,6,129,50.0,0
325048504,10000.0,30,2015,4,19,6,2015,3,20,4,22,6,139,15.0,0
997222452,8500.0,35,2016,7,6,2,2016,6,1,2,22,4,113,47.0,0
837882226,5000.0,60,2013,9,8,6,2013,7,10,2,22,14,141,26.0,1
518899104,1000.0,31,2016,4,21,3,2016,3,21,0,22,10,42,27.0,0
303007544,4472.39,21,2017,4,14,4,2017,3,24,4,9,8,136,53.0,1
369575071,12000.0,60,2012,8,5,6,2012,6,6,2,22,12,54,35.0,0
424222642,3000.0,60,2010,11,14,6,2010,9,15,2,22,10,68,53.0,0
2043258368,5000.0,62,2011,6,6,0,2011,4,5,1,22,6,93,34.0,0
1586847799,2748.55,40,2015,3,9,0,2015,1,28,2,3,4,37,13.0,0
811601657,1887.01,14,2016,12,5,0,2016,11,21,0,9,8,136,12.0,1
478605468,20000.0,60,2012,12,11,1,2012,10,12,4,22,7,58,44.0,1
2036956447,2000.0,21,2013,8,29,3,2013,8,8,3,22,10,125,29.0,1
1839071592,25000.0,78,2010,10,20,2,2010,8,3,1,22,6,55,13.0,0
1974466387,205000.0,45,2013,7,13,5,2013,5,29,2,22,14,141,31.0,0
884482235,11267.99,41,2016,9,4,6,2016,7,25,0,12,13,61,46.0,0
1503814071,1500.0,81,2011,1,4,1,2010,10,15,4,22,6,153,62.0,1
965265217,25000.0,32,2015,8,1,5,2015,6,30,1,22,13,151,30.0,0
1910542500,20000.0,30,2016,6,30,3,2016,5,31,1,22,5,60,39.0,0
1308264657,12500.0,30,2013,3,11,0,2013,2,9,5,22,5,52,29.0,0
1912624574,2000.0,21,2011,4,30,5,2011,4,9,5,22,6,55,37.0,1
116586481,9942.49,30,2013,2,22,4,2013,1,23,2,9,5,52,27.0,0
1771925660,30000.0,30,2013,7,1,0,2013,6,1,5,22,8,136,35.0,0
831230816,36000.0,44,2015,11,4,2,2015,9,21,0,22,12,115,44.0,0
457842603,16000.0,60,2015,7,6,0,2015,5,7,3,22,1,25,27.0,0
503135768,1473.33,30,2017,1,17,1,2016,12,18,6,9,14,107,37.0,1
214487530,33041.83,30,2016,7,21,3,2016,6,21,1,8,13,138,58.0,1
1361574157,4500.0,11,2014,9,10,2,2014,8,30,5,22,4,113,54.0,1
1508332482,2800.0,30,2014,9,19,4,2014,8,20,2,22,7,130,20.0,0
2013281826,12000.0,42,2011,11,12,5,2011,10,1,5,22,6,153,18.0,0
75079051,586.89,38,2016,8,4,3,2016,6,27,0,20,0,98,26.0,1
834172824,6000.0,30,2015,3,31,1,2015,3,1,6,22,9,77,26.0,0
2014926921,25000.0,31,2012,9,22,5,2012,8,22,2,22,4,113,45.0,1
1204346334,22000.0,29,2014,2,4,1,2014,1,6,0,22,4,113,53.0,1
1169591703,65000.0,23,2013,2,11,0,2013,1,19,5,22,13,138,48.0,0
423893739,7787.56,59,2015,3,21,5,2015,1,21,2,1,6,39,17.0,0
845970957,1000.0,30,2013,4,7,6,2013,3,8,4,22,11,104,36.0,0
665997500,50000.0,30,2017,5,22,0,2017,4,22,5,22,6,142,23.0,0
862049535,500.0,30,2010,11,29,0,2010,10,30,5,22,0,28,30.0,1
217451504,641.16,5,2017,8,20,6,2017,8,15,1,9,8,136,47.0,1
488604895,1000.0,39,2014,5,30,4,2014,4,21,0,22,0,10,24.0,0
2061493857,1500.0,30,2011,3,25,4,2011,2,23,2,22,10,90,55.0,0
1656611479,2500.0,30,2014,8,14,3,2014,7,15,1,22,12,19,55.0,0
643207974,771.99,30,2015,1,1,3,2014,12,2,1,9,12,95,31.0,0
1980484729,7500.0,30,2012,6,9,5,2012,5,10,3,22,6,39,8.0,0
1943638337,17500.0,30,2015,11,11,2,2015,10,12,0,22,4,113,55.0,0
779285312,3500.0,30,2016,2,10,2,2016,1,11,0,22,6,40,8.0,0
617588982,10000.0,30,2017,3,16,3,2017,2,14,1,22,5,7,57.0,0
949277053,384.46,35,2017,9,10,6,2017,8,6,6,18,10,90,51.0,0
1104897644,500.0,16,2012,7,7,5,2012,6,21,3,22,10,68,56.0,0
681264860,16000.0,30,2015,5,12,1,2015,4,12,6,22,7,130,32.0,0
648841165,5000.0,30,2016,8,29,0,2016,7,30,5,22,6,40,25.0,0
1379261243,306886.9,36,2014,3,10,0,2014,2,2,6,1,0,87,56.0,0
250290606,3300.0,30,2012,10,20,5,2012,9,20,3,22,0,70,56.0,1
1091517740,1500.0,30,2011,5,21,5,2011,4,21,3,22,10,75,37.0,1
1609831842,3000.0,30,2016,8,11,3,2016,7,12,1,22,1,25,27.0,0
748791349,1053.58,32,2014,11,1,5,2014,9,30,1,9,10,86,57.0,1
1652682379,2300.0,30,2015,5,1,4,2015,4,1,2,22,6,153,32.0,1
1846108127,1800.0,31,2017,4,7,4,2017,3,7,1,22,5,2,52.0,1
2033672974,5000.0,30,2017,5,26,4,2017,4,26,2,22,12,95,16.0,0
183898165,6500.0,30,2017,3,29,2,2017,2,27,0,22,10,30,26.0,1
2095104204,1500.0,60,2016,1,14,3,2015,11,15,6,22,7,58,19.0,0
1525529130,450.0,16,2014,12,17,2,2014,12,1,0,22,0,70,25.0,0
1737993671,5000.0,29,2015,3,12,3,2015,2,11,2,22,12,95,51.0,0
1468070821,6500.0,41,2012,3,1,3,2012,1,20,4,22,0,87,35.0,0
802124006,4400.0,30,2011,8,9,1,2011,7,10,6,22,0,10,27.0,1
2121195243,25000.0,30,2015,8,29,5,2015,7,30,3,22,8,148,16.0,0
1211356782,1750.0,30,2012,3,30,4,2012,2,29,2,22,4,65,24.0,1
1951490621,52959.93,45,2016,11,21,0,2016,10,7,4,5,0,38,52.0,0
168347885,20000.0,30,2016,4,6,2,2016,3,7,0,22,4,37,26.0,0
1878000286,100000.0,30,2014,2,14,4,2014,1,15,2,22,13,138,48.0,0
1858732117,100.0,10,2015,5,13,2,2015,5,3,6,22,12,54,17.0,1
997641704,1500.0,30,2016,2,19,4,2016,1,20,2,22,8,62,33.0,1
297239290,100000.0,31,2013,5,20,0,2013,4,19,4,22,10,72,31.0,0
1463115207,9670.0,30,2014,5,31,5,2014,5,1,3,22,12,100,45.0,1
125785024,2300.0,53,2012,8,20,0,2012,6,28,3,22,12,95,50.0,1
94689280,3500.0,29,2012,10,10,2,2012,9,11,1,22,10,72,35.0,1
1369290791,1800.0,30,2015,5,29,4,2015,4,29,2,22,10,68,39.0,0
490443070,10000.0,30,2012,10,6,5,2012,9,6,3,22,10,42,21.0,0
1843528807,8000.0,26,2011,8,1,0,2011,7,6,2,22,10,42,41.0,0
1117883304,5000.0,22,2017,12,12,1,2017,11,20,0,22,13,67,21.0,0
2114453971,2500.0,35,2014,4,29,1,2014,3,25,1,22,7,58,24.0,0
919631569,10000.0,32,2012,4,23,0,2012,3,22,3,22,4,113,49.0,1
777552833,5442.67,30,2015,10,10,5,2015,9,10,3,1,13,8,10.0,0
88985700,15000.0,60,2017,9,15,4,2017,7,17,0,22,13,35,59.0,0
180276914,1000.0,30,2013,8,15,3,2013,7,16,1,22,11,104,56.0,1
1876011426,2500.0,34,2011,11,30,2,2011,10,27,3,22,10,72,36.0,1
714554052,4000.0,27,2014,6,30,0,2014,6,3,1,22,3,99,53.0,1
1589467827,700.0,37,2011,5,5,3,2011,3,29,1,22,6,129,60.0,1
401341978,7500.0,21,2013,3,20,2,2013,2,27,2,22,13,138,38.0,1
1177130246,4600.0,60,2014,9,30,1,2014,8,1,4,22,1,25,10.0,0
920665491,766.69,30,2017,4,19,2,2017,3,20,0,9,12,11,49.0,0
1313222333,10500.0,51,2010,7,26,0,2010,6,5,5,22,6,39,40.0,0
1219237483,530.85,25,2015,9,26,5,2015,9,1,1,9,6,129,16.0,0
1809530520,13000.0,40,2011,12,9,4,2011,10,30,6,22,8,136,21.0,1
1476476434,20000.0,30,2013,8,8,3,2013,7,9,1,22,13,67,25.0,0
1735582607,1000.0,30,2011,10,1,5,2011,9,1,3,22,6,129,45.0,1
1357713945,33050.93,28,2015,10,24,5,2015,9,26,5,8,4,74,39.0,0
777028169,7961.78,30,2017,7,22,5,2017,6,22,3,1,13,131,44.0,0
157918547,10000.0,30,2013,11,4,0,2013,10,5,5,22,10,90,38.0,1
1819846642,1113.5,34,2016,6,28,1,2016,5,25,2,8,4,113,47.0,1
1453000656,25000.0,47,2010,4,20,1,2010,3,4,3,22,6,129,39.0,0
952002039,500.0,60,2014,1,29,2,2013,11,30,5,22,12,108,25.0,0
1824866601,560.1,30,2015,6,26,4,2015,5,27,2,8,13,35,40.0,0
1551508305,5000.0,30,2016,8,31,2,2016,8,1,0,22,12,115,21.0,1
28242823,2000.0,60,2016,6,29,2,2016,4,30,5,22,10,47,11.0,0
1857496143,7000.0,45,2013,3,29,4,2013,2,12,1,22,0,98,46.0,0
1502783963,140.65,20,2015,9,30,2,2015,9,10,3,1,6,24,15.0,0
1505337097,17000.0,45,2016,4,2,5,2016,2,17,2,22,5,7,5.0,0
1850590730,1160.42,30,2014,8,21,3,2014,7,22,1,9,4,74,59.0,0
197127368,47157.77,28,2015,6,29,0,2015,6,1,0,8,5,52,16.0,0
1320793524,15000.0,40,2012,6,2,5,2012,4,23,0,22,10,125,58.0,0
1893122100,25000.0,45,2012,10,11,3,2012,8,27,0,22,6,39,54.0,1
1110587212,59999.0,60,2014,11,4,1,2014,9,5,4,22,8,148,34.0,0
828875920,4500.0,30,2016,7,6,2,2016,6,6,0,22,13,61,10.0,1
1382449625,35000.0,30,2013,9,19,3,2013,8,20,1,22,13,67,46.0,1
607526735,10000.0,35,2014,5,27,1,2014,4,22,1,22,13,67,51.0,0
1738199370,5000.0,60,2011,10,16,6,2011,8,17,2,22,7,58,43.0,1
1567012120,349.42,25,2016,2,25,3,2016,1,31,6,9,8,84,22.0,1
532432271,54997.0,36,2015,8,5,2,2015,6,30,1,22,7,123,39.0,0
154340120,1500.0,6,2012,4,29,6,2012,4,23,0,22,0,96,43.0,0
1741020147,39800.0,30,2015,6,5,4,2015,5,6,2,22,13,61,9.0,0
205339001,5000.0,24,2016,9,1,3,2016,8,8,0,22,8,136,37.0,1
438811406,5000.0,30,2017,5,15,0,2017,4,15,5,22,4,113,47.0,1
1456436906,4000.0,60,2010,11,16,1,2010,9,17,4,22,10,90,39.0,1
257918086,30000.0,33,2012,11,5,0,2012,10,3,2,22,10,109,49.0,1
47706571,900.0,30,2011,3,17,3,2011,2,15,1,22,10,125,18.0,1
620857844,15000.0,30,2015,8,7,4,2015,7,8,2,22,0,114,60.0,1
796220307,6500.0,60,2013,4,9,1,2013,2,8,4,22,10,90,23.0,0
1270409554,20420.25,30,2016,7,14,3,2016,6,14,1,4,4,113,53.0,0
660421144,310.0,30,2017,1,2,0,2016,12,3,5,22,0,70,29.0,1
33288070,1700.0,30,2014,1,11,5,2013,12,12,3,22,12,54,40.0,0
1830173872,2900.0,30,2012,4,11,2,2012,3,12,0,22,12,11,59.0,1
278605348,1111.0,27,2015,1,1,3,2014,12,5,4,22,9,111,42.0,0
381745403,19731.13,30,2016,8,5,4,2016,7,6,2,9,14,141,54.0,0
1704423319,500.0,21,2015,2,9,0,2015,1,19,0,22,6,129,17.0,1
1168656503,9700.0,30,2012,9,13,3,2012,8,14,1,22,7,58,43.0,0
1830412546,18000.0,60,2011,12,15,3,2011,10,16,6,22,1,26,37.0,1
1691026582,30000.0,30,2016,11,24,3,2016,10,25,1,22,7,58,19.0,1
1656411386,1500.0,31,2017,4,1,5,2017,3,1,2,22,8,136,33.0,1
1583583346,34267.44,32,2016,9,30,4,2016,8,29,0,1,11,103,38.0,1
339287103,1200.0,21,2016,3,23,2,2016,3,2,2,22,1,25,19.0,1
655649335,4000.0,26,2011,8,15,0,2011,7,20,2,22,0,28,56.0,1
1050715107,7300.0,30,2014,2,9,6,2014,1,10,4,22,0,98,57.0,1
22495820,600.0,30,2013,6,14,4,2013,5,15,2,22,5,52,33.0,1
121229922,15000.0,30,2015,5,23,5,2015,4,23,3,22,12,19,49.0,1
1275072367,100000.0,31,2014,6,14,5,2014,5,14,2,22,8,148,8.0,1
1079955726,100.0,10,2016,3,10,3,2016,2,29,0,22,0,70,55.0,1
1395376074,3500.0,60,2017,10,20,4,2017,8,21,0,22,6,127,39.0,0
515195331,18569.53,31,2015,7,24,4,2015,6,23,1,9,4,113,33.0,1
1659918255,30000.0,60,2016,2,28,6,2015,12,30,2,22,13,8,10.0,0
618649050,5000.0,30,2013,7,26,4,2013,6,26,2,22,11,104,42.0,0
712599927,700.0,30,2013,7,7,6,2013,6,7,4,22,4,113,54.0,1
1269068715,37950.66,29,2015,10,29,3,2015,9,30,2,3,4,37,43.0,0
2134618875,2500.0,90,2010,5,6,3,2010,2,5,4,22,10,72,67.0,1
607990580,67.54,10,2013,4,16,1,2013,4,6,5,9,0,96,59.0,1
1869087250,6000.0,30,2016,7,31,6,2016,7,1,4,22,10,90,27.0,1
724714290,160.0,7,2012,7,26,3,2012,7,19,3,22,6,129,36.0,1
1937562721,929.61,45,2015,9,11,4,2015,7,28,1,5,4,37,55.0,0
820755903,915.63,33,2015,7,29,2,2015,6,26,4,19,0,128,41.0,0
2114143183,1500.0,30,2017,3,11,5,2017,2,9,3,22,8,136,36.0,1
2124307369,75000.0,40,2014,7,28,0,2014,6,18,2,22,13,67,44.0,1
1558202741,1100.0,49,2009,11,2,0,2009,9,14,0,22,10,90,59.0,1
877359630,5000.0,60,2010,10,22,4,2010,8,23,0,22,1,26,53.0,0
882717046,40000.0,35,2017,3,23,3,2017,2,16,3,22,6,39,23.0,0
527895628,12000.0,30,2015,12,11,4,2015,11,11,2,22,11,105,57.0,0
2015128263,4000.0,29,2015,12,22,1,2015,11,23,0,22,8,136,43.0,1
444595977,50000.0,30,2017,2,10,4,2017,1,11,2,22,13,149,54.0,0
1385573626,35000.0,32,2017,5,20,5,2017,4,18,1,22,0,10,23.0,0
1447986257,962.05,30,2014,10,10,4,2014,9,10,2,9,10,72,21.0,0
2133171469,1500.0,48,2012,10,1,0,2012,8,14,1,22,14,141,31.0,1
139011574,1950.48,30,2015,12,17,3,2015,11,17,1,5,8,62,52.0,0
1510836799,7000.0,30,2013,8,17,5,2013,7,18,3,22,4,113,48.0,0
1160136764,115000.0,30,2014,5,30,4,2014,4,30,2,22,6,39,59.0,1
544404837,5000.0,30,2012,3,14,2,2012,2,13,0,22,6,39,14.0,0
1216569460,43300.0,30,2017,4,29,5,2017,3,30,3,22,4,113,42.0,0
8125359,5000.0,30,2017,3,24,4,2017,2,22,2,22,6,55,9.0,1
272181521,1000.0,60,2014,11,30,6,2014,10,1,2,22,7,27,21.0,0
1270226748,1500.0,35,2016,2,12,4,2016,1,8,4,22,6,39,42.0,0
386164723,1407.79,30,2013,12,13,4,2013,11,13,2,3,12,54,32.0,0
652822840,149.1,30,2015,12,19,5,2015,11,19,3,9,11,103,24.0,1
138184354,1500.0,30,2015,9,12,5,2015,8,13,3,22,8,62,41.0,0
1417785134,2500.0,30,2011,8,7,6,2011,7,8,4,22,10,30,50.0,1
1099877681,10000.0,30,2015,3,11,2,2015,2,9,0,22,8,84,33.0,1
760912443,10000.0,30,2014,9,26,4,2014,8,27,2,22,14,107,34.0,1
1303967157,720.0,25,2017,5,12,4,2017,4,17,0,22,4,144,51.0,1
1609165233,1600.0,30,2013,5,22,2,2013,4,22,0,22,5,52,53.0,1
2088386858,5000000.0,56,2017,5,13,5,2017,3,18,5,22,6,3,10.0,0
1824132127,3500.0,30,2015,2,21,5,2015,1,22,3,22,12,19,57.0,0
1055733680,550.0,30,2014,8,31,6,2014,8,1,4,22,5,52,9.0,0
2000857117,5500.0,40,2012,5,13,6,2012,4,3,1,22,5,52,47.0,1
155128957,12500.0,45,2011,6,3,4,2011,4,19,1,22,11,104,43.0,0
1637873923,500.0,21,2014,10,19,6,2014,9,28,6,22,6,39,25.0,1
357378930,10000.0,23,2013,10,14,0,2013,9,21,5,22,7,58,58.0,0
996943227,9724.13,30,2015,10,2,4,2015,9,2,2,6,4,113,33.0,0
566434683,9500.0,31,2013,6,9,6,2013,5,9,3,22,0,10,44.0,0
143242862,6795.0,30,2015,2,26,3,2015,1,27,1,22,10,68,54.0,0
105161267,2000.0,60,2015,6,21,6,2015,4,22,2,22,7,58,15.0,0
2060521957,500.0,30,2016,4,7,3,2016,3,8,1,22,0,96,41.0,0
918473057,50000.0,30,2014,8,8,4,2014,7,9,2,22,8,148,15.0,0
1429843280,3861.48,60,2013,6,15,5,2013,4,16,1,9,1,26,42.0,0
158604639,650.0,30,2014,8,30,5,2014,7,31,3,22,4,113,45.0,0
1362109613,5100.0,31,2016,11,4,4,2016,10,4,1,22,5,76,58.0,0
919879606,150.0,20,2015,1,27,1,2015,1,7,2,22,2,32,26.0,1
1181174474,3700.0,31,2015,8,31,0,2015,7,31,4,22,12,54,33.0,1
1205940597,7844.37,36,2016,6,7,1,2016,5,2,0,3,13,124,14.0,1
987970286,3000.0,32,2016,10,8,5,2016,9,6,1,22,3,99,27.0,1
980219011,5000.0,30,2017,3,31,4,2017,3,1,2,22,4,113,48.0,0
673835867,20.0,30,2014,8,8,4,2014,7,9,2,22,7,58,7.0,0
851076198,10000.0,60,2015,7,28,1,2015,5,29,4,22,6,153,41.0,0
130774782,5000.0,30,2016,3,2,2,2016,2,1,0,22,1,66,27.0,1
672355132,3500.0,25,2017,4,10,0,2017,3,16,3,22,4,113,59.0,1
1524600261,7083.57,60,2017,12,10,6,2017,10,11,2,12,6,55,24.0,0
1657132241,50000.0,60,2011,12,3,5,2011,10,4,1,22,6,39,17.0,0
360298369,1000.0,14,2014,8,20,2,2014,8,6,2,22,12,54,18.0,0
23003911,10000.0,40,2012,1,16,0,2011,12,7,2,22,6,93,30.0,1
1138140086,1000.0,30,2015,2,22,6,2015,1,23,4,22,6,91,22.0,0
688459202,4000.0,32,2012,6,19,1,2012,5,18,4,22,11,104,29.0,1
1087532001,13731.23,31,2014,6,1,6,2014,5,1,3,3,12,19,23.0,1
282782880,2500.0,19,2016,12,17,5,2016,11,28,0,22,12,11,60.0,1
2042334762,6000.0,30,2012,6,17,6,2012,5,18,4,22,12,95,43.0,0
237035726,6000.0,50,2010,7,16,4,2010,5,27,3,22,6,39,54.0,1
43663710,500.0,20,2015,2,27,4,2015,2,7,5,22,0,87,23.0,1
361415388,15000.0,19,2014,6,3,1,2014,5,15,3,22,6,39,22.0,0
1286074726,54000.0,37,2013,6,19,2,2013,5,13,0,22,6,55,40.0,0
218820360,2000.0,42,2011,1,29,5,2010,12,18,5,22,0,98,39.0,1
119081016,8000.0,25,2013,10,1,1,2013,9,6,4,22,12,115,12.0,0
1527967193,22406.45,45,2016,10,25,1,2016,9,10,5,3,4,113,35.0,0
1883288057,12349.82,30,2015,11,19,3,2015,10,20,1,9,5,121,30.0,0
2017340853,30000.0,60,2017,10,18,2,2017,8,19,5,22,13,132,52.0,0
806568683,50000.0,60,2015,3,27,4,2015,1,26,0,22,13,8,22.0,0
1360057152,3000.0,30,2014,6,4,2,2014,5,5,0,22,6,39,46.0,1
2110925445,1698.8,20,2014,7,21,0,2014,7,1,1,9,14,141,22.0,1
438385013,2000.0,38,2011,4,13,2,2011,3,6,6,22,6,55,14.0,0
2006996869,227.04,30,2016,4,20,2,2016,3,21,0,6,13,151,17.0,1
1017463092,2500.0,37,2010,4,18,6,2010,3,12,4,22,0,10,74.0,1
1822928921,1000.0,30,2016,11,13,6,2016,10,14,4,22,13,8,23.0,0
669142797,15000.0,35,2013,10,11,4,2013,9,6,4,22,3,36,36.0,0
167696284,750.0,45,2015,1,20,1,2014,12,6,5,22,4,113,14.0,0
1223430312,5000.0,21,2015,4,17,4,2015,3,27,4,22,10,72,57.0,1
790500004,2000.0,30,2016,3,28,0,2016,2,27,5,22,12,11,54.0,1
135443598,2000.0,30,2014,9,11,3,2014,8,12,1,22,12,54,41.0,0
1691110873,500.0,30,2014,8,14,3,2014,7,15,1,22,2,33,19.0,0
1989078510,500.0,31,2011,6,30,3,2011,5,30,0,22,14,141,53.0,1
1695509330,1000.0,30,2011,5,22,6,2011,4,22,4,22,10,125,45.0,1
1289170525,22451.98,30,2016,9,10,5,2016,8,11,3,7,2,112,59.0,0
1465881347,3928.5,30,2016,7,20,2,2016,6,20,0,9,8,136,13.0,1
1644230264,10000.0,30,2012,9,26,2,2012,8,27,0,22,10,125,37.0,1
726205798,5000.0,30,2013,11,29,4,2013,10,30,2,22,6,129,6.0,0
1803738115,3000.0,45,2013,7,9,1,2013,5,25,5,22,10,125,29.0,1
343441546,2000.0,30,2012,5,25,4,2012,4,25,2,22,14,141,53.0,1
1613165652,15000.0,30,2017,8,16,2,2017,7,17,0,22,4,113,50.0,1
992714972,230.0,15,2013,9,25,2,2013,9,10,1,22,0,38,18.0,0
229361400,4500.0,30,2016,7,8,4,2016,6,8,2,22,10,156,39.0,1
61005111,15000.0,90,2011,2,15,1,2010,11,17,2,22,6,55,14.0,0
449096685,35000.0,31,2015,3,27,4,2015,2,24,1,22,4,113,60.0,0
863655239,1674.0,53,2015,9,27,6,2015,8,5,2,5,10,42,24.0,0
149429306,665.0,35,2010,12,29,2,2010,11,24,2,22,10,125,41.0,0
788205631,2000.0,14,2012,8,21,1,2012,8,7,1,22,3,36,13.0,0
245700175,9800.0,30,2012,5,28,0,2012,4,28,5,22,0,98,23.0,0
362967723,10000.0,60,2014,5,31,5,2014,4,1,1,22,10,90,39.0,0
1782054544,2000.0,39,2010,11,30,1,2010,10,22,4,22,4,113,47.0,1
985854955,2312.14,30,2016,8,12,4,2016,7,13,2,3,5,7,14.0,0
260853113,10000.0,45,2014,4,19,5,2014,3,5,2,22,5,52,59.0,1
1215816738,24959.97,30,2014,6,21,5,2014,5,22,3,1,4,113,38.0,0
1745110932,49000.0,30,2016,1,31,6,2016,1,1,4,22,4,113,58.0,0
673683440,582.7,31,2017,11,5,6,2017,10,5,3,5,8,136,15.0,1
1964715461,1461.45,29,2016,4,28,3,2016,3,30,2,9,7,41,48.0,0
2125748588,5000.0,30,2011,8,11,3,2011,7,12,1,22,6,55,45.0,1
2054271272,3600.0,30,2017,3,15,2,2017,2,13,0,22,12,19,25.0,1
2066466367,75000.0,30,2014,8,16,5,2014,7,17,3,22,7,59,39.0,0
1806022238,3000.0,30,2015,11,23,0,2015,10,24,5,22,8,136,26.0,0
2021135047,25000.0,40,2015,12,17,3,2015,11,7,5,22,6,39,56.0,0
1791482043,50000.0,30,2016,3,24,3,2016,2,23,1,22,4,113,16.0,0
1939409025,90000.0,34,2015,6,18,3,2015,5,15,4,22,8,148,47.0,0
919009008,2750.0,45,2015,3,31,1,2015,2,14,5,22,12,95,58.0,0
641034388,25000.0,30,2014,7,10,3,2014,6,10,1,22,6,39,37.0,0
1307201164,1052.34,34,2015,9,20,6,2015,8,17,0,1,12,54,36.0,1
832076085,1000.0,30,2012,10,27,5,2012,9,27,3,22,6,153,38.0,0
1889388281,8321.83,30,2015,6,4,3,2015,5,5,1,9,2,17,17.0,0
2011448926,5000.0,57,2009,10,31,5,2009,9,4,4,22,10,72,25.0,0
302575171,10000.0,14,2015,2,20,4,2015,2,6,4,22,5,52,15.0,0
1523081691,100.0,30,2015,10,3,5,2015,9,3,3,22,8,62,20.0,1
1966797874,17000.0,40,2012,12,4,1,2012,10,25,3,22,9,77,27.0,0
188593056,1600.0,17,2017,6,20,1,2017,6,3,5,22,5,76,12.0,1
204200900,1500.0,50,2011,6,21,1,2011,5,2,0,22,10,23,59.0,1
115984286,10000.0,30,2016,5,21,5,2016,4,21,3,22,6,40,4.0,1
761764475,15000.0,50,2016,4,8,4,2016,2,18,3,22,13,8,59.0,0
1185967075,8000.0,51,2011,4,28,3,2011,3,8,1,22,5,52,31.0,1
754636078,12000.0,43,2016,3,3,3,2016,1,20,2,22,8,136,59.0,1
920800305,232.75,33,2015,8,2,6,2015,6,30,1,9,6,142,13.0,1
237462985,37429.63,59,2015,5,21,3,2015,3,23,0,6,4,113,58.0,0
1527625656,1000.0,30,2015,11,23,0,2015,10,24,5,22,5,7,57.0,1
1328897092,21136.27,30,2014,7,12,5,2014,6,12,3,9,6,48,53.0,1
959208240,1500.0,30,2017,9,15,4,2017,8,16,2,22,10,75,29.0,0
1113281362,2000.0,20,2013,6,6,3,2013,5,17,4,22,6,55,41.0,0
1698179693,2400.0,30,2012,2,20,0,2012,1,21,5,22,5,52,57.0,1
1115473540,8000.0,27,2015,7,9,3,2015,6,12,4,22,6,129,16.0,1
1418662243,3500.0,60,2014,3,4,1,2014,1,3,4,22,5,52,11.0,0
218218259,7500.0,35,2016,6,14,1,2016,5,10,1,22,4,113,42.0,1
1065456604,11000.0,31,2017,1,8,6,2016,12,8,3,22,6,39,10.0,0
280198196,1500.0,29,2012,2,4,5,2012,1,6,4,22,5,52,39.0,0
854773953,5000.0,30,2015,11,11,2,2015,10,12,0,22,13,124,54.0,0
351431587,50000.0,30,2017,11,29,2,2017,10,30,0,22,7,123,12.0,0
720385230,4388.91,30,2017,12,31,6,2017,12,1,4,15,5,76,45.0,0
447491427,5000.0,30,2013,6,12,2,2013,5,13,0,22,6,39,47.0,1
1763966096,500.0,18,2011,5,30,0,2011,5,12,3,22,6,129,12.0,1
257883622,45000.0,45,2013,11,25,0,2013,10,11,4,22,3,36,13.0,1
1076860701,7000.0,30,2013,6,28,4,2013,5,29,2,22,12,115,15.0,0
292449074,200.0,24,2014,6,26,3,2014,6,2,0,22,13,57,35.0,1
809702660,800.0,30,2013,3,11,0,2013,2,9,5,22,12,120,36.0,1
1303908639,5000.0,91,2011,4,30,5,2011,1,29,5,22,10,68,55.0,0
169488993,5535.0,29,2016,11,2,2,2016,10,4,1,22,11,105,41.0,1
1021103868,1360.0,32,2015,5,31,6,2015,4,29,2,3,8,106,15.0,0
412351723,10000.0,30,2015,10,16,4,2015,9,16,2,22,5,20,20.0,0
1113414158,5000.0,30,2012,5,9,2,2012,4,9,0,22,6,39,38.0,0
399212113,5000.0,60,2012,4,16,0,2012,2,16,3,22,14,141,31.0,0
1047446912,20000.0,20,2015,4,29,2,2015,4,9,3,22,7,134,49.0,0
