ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
289108474,5000.0,30,2015,5,3,6,2015,4,3,4,22,4,113,9.0,1
1256958170,4603.93,31,2016,8,2,1,2016,7,2,5,9,6,40,9.0,1
1454521320,5000.0,30,2011,9,7,2,2011,8,8,0,22,6,39,37.0,0
1257171028,100.0,4,2013,6,23,6,2013,6,19,2,22,8,136,31.0,1
1532147681,50000.0,60,2015,8,9,6,2015,6,10,2,22,6,139,11.0,0
1829131711,8000.0,20,2014,6,10,1,2014,5,21,2,22,6,142,12.0,0
5289054,1500.0,30,2014,8,20,2,2014,7,21,0,22,6,39,38.0,0
1975132205,450000.0,30,2016,10,28,4,2016,9,28,2,22,4,113,42.0,0
1827922081,2500.0,61,2010,5,2,6,2010,3,2,1,22,0,98,42.0,0
121287462,30000.0,30,2016,2,21,6,2016,1,22,4,22,8,148,13.0,0
530682273,39760.08,45,2015,10,14,2,2015,8,30,6,8,10,23,41.0,0
214144372,5000.0,30,2013,10,18,4,2013,9,18,2,22,0,10,47.0,0
1236526422,35000.0,29,2015,4,4,5,2015,3,6,4,22,10,109,52.0,0
1677542850,15000.0,35,2013,8,7,2,2013,7,3,2,22,10,125,41.0,1
1735586872,500.0,27,2011,7,5,1,2011,6,8,2,22,14,141,27.0,1
993770155,9000.0,30,2014,3,23,6,2014,2,21,4,22,4,37,10.0,0
1643505667,18000.0,35,2016,3,28,0,2016,2,22,0,22,0,87,15.0,1
2000771538,8000.0,37,2011,6,3,4,2011,4,27,2,22,0,98,56.0,0
2052254723,5000.0,35,2013,6,26,2,2013,5,22,2,22,12,19,18.0,1
1567065104,1500.0,25,2014,6,1,6,2014,5,7,2,22,10,68,42.0,0
1283661822,5000.0,30,2016,1,28,3,2015,12,29,1,22,6,5,40.0,0
1088913319,70000.0,30,2014,10,9,3,2014,9,9,1,22,13,138,14.0,0
1053880229,50000.0,30,2015,8,22,5,2015,7,23,3,22,7,27,20.0,0
24767136,19500.0,30,2013,8,14,2,2013,7,15,0,22,6,39,60.0,0
190976494,3000.0,33,2013,3,13,2,2013,2,8,4,22,1,26,32.0,1
247478484,1500.0,15,2012,5,2,2,2012,4,17,1,22,7,58,31.0,1
354099455,5000.0,8,2013,2,2,5,2013,1,25,4,22,6,39,17.0,1
1607178380,2500.0,26,2014,8,26,1,2014,7,31,3,22,7,123,17.0,0
1994990184,2000.0,30,2015,5,10,6,2015,4,10,4,22,1,25,30.0,0
859293778,49900.0,41,2013,1,1,1,2012,11,21,2,22,12,95,37.0,0
1870568010,21500.0,31,2015,5,3,6,2015,4,2,3,22,12,19,20.0,0
1991746102,6697.92,22,2014,12,4,3,2014,11,12,2,1,5,7,18.0,0
1559271905,2500.0,21,2013,6,6,3,2013,5,16,3,22,14,141,30.0,1
564830431,7500.0,30,2013,5,18,5,2013,4,18,3,22,5,52,40.0,1
2035918206,300.0,32,2012,12,31,0,2012,11,29,3,22,2,32,20.0,1
123785309,6270.38,10,2017,1,27,4,2017,1,17,1,9,13,8,34.0,0
254277126,25000.0,33,2015,7,11,5,2015,6,8,0,22,10,30,27.0,1
1097341490,3000.0,30,2014,8,11,0,2014,7,12,5,22,2,32,32.0,0
1773369191,15000.0,25,2017,10,23,0,2017,9,28,3,22,11,103,58.0,0
1097487630,4000.0,30,2014,11,2,6,2014,10,3,4,22,10,90,19.0,0
1994217514,28000.0,30,2014,12,3,2,2014,11,3,0,22,5,7,31.0,1
99201913,77735.54,58,2017,9,30,5,2017,8,3,3,1,8,136,15.0,0
83504843,875.12,30,2015,7,23,3,2015,6,23,1,7,6,69,24.0,1
1619486961,2000.0,15,2016,12,26,0,2016,12,11,6,22,11,56,21.0,0
1897983912,2000.0,42,2017,2,8,2,2016,12,28,2,22,6,39,60.0,0
1585454110,1046.82,45,2017,5,20,5,2017,4,5,2,5,12,54,44.0,0
1784630753,17715.0,30,2017,10,9,0,2017,9,9,5,12,10,90,46.0,0
1580135092,4500.0,30,2014,7,13,6,2014,6,13,4,22,11,104,57.0,0
817678586,150.0,30,2014,6,26,3,2014,5,27,1,22,10,125,17.0,1
2110668298,5000.0,14,2012,5,25,4,2012,5,11,4,22,0,96,32.0,0
75419561,3500.0,30,2013,1,27,6,2012,12,28,4,22,10,72,27.0,1
320901902,3500.0,89,2011,7,31,6,2011,5,3,1,22,14,141,13.0,1
609186639,10000.0,30,2013,4,7,6,2013,3,8,4,22,5,52,49.0,0
1130593849,1317.56,25,2016,9,14,2,2016,8,20,5,9,8,136,57.0,1
677326204,151237.63,45,2014,8,8,4,2014,6,24,1,9,13,138,55.0,0
931748207,5000.0,30,2014,9,13,5,2014,8,14,3,22,13,8,11.0,1
1565241490,5000.0,30,2013,7,25,3,2013,6,25,1,22,8,136,51.0,1
1638347827,12000.0,35,2011,12,6,1,2011,11,1,1,22,4,113,12.0,0
353578841,16500.0,30,2012,1,13,4,2011,12,14,2,22,12,115,18.0,0
226212665,15631.11,30,2015,1,9,4,2014,12,10,2,19,4,74,51.0,0
93821497,15000.0,61,2011,5,11,2,2011,3,11,4,22,6,55,23.0,0
280377484,18838.07,60,2016,10,1,5,2016,8,2,1,3,6,39,59.0,0
721706995,1200.0,30,2017,2,8,2,2017,1,9,0,22,4,113,30.0,1
378490116,7500.0,30,2012,5,22,1,2012,4,22,6,22,0,114,8.0,0
1083005866,2700.0,16,2014,2,17,0,2014,2,1,5,22,0,98,60.0,1
1697122696,25000.0,30,2015,4,9,3,2015,3,10,1,22,13,61,51.0,0
1483513020,4000.0,26,2014,12,12,4,2014,11,16,6,22,2,17,18.0,1
916974240,25000.0,30,2015,7,1,2,2015,6,1,0,22,7,130,21.0,0
1882797040,13700.0,42,2010,11,3,2,2010,9,22,2,22,12,54,19.0,1
428449974,15000.0,30,2016,6,30,3,2016,5,31,1,22,12,120,49.0,1
487689160,650.0,15,2017,6,3,5,2017,5,19,4,22,5,7,41.0,0
1495621196,5000.0,30,2015,8,15,5,2015,7,16,3,22,10,42,55.0,0
265404222,150000.0,45,2014,1,11,5,2013,11,27,2,22,6,39,47.0,0
482917942,5000.0,30,2013,8,11,6,2013,7,12,4,22,0,96,26.0,0
1166606489,11000.0,19,2010,5,27,3,2010,5,8,5,22,6,39,56.0,1
464048529,1000.0,30,2012,4,29,6,2012,3,30,4,22,12,54,31.0,1
2126730546,22750.0,30,2012,4,1,6,2012,3,2,4,22,12,19,32.0,0
223080475,25000.0,30,2014,12,24,2,2014,11,24,0,22,10,47,49.0,1
968890339,1500.0,30,2013,6,3,0,2013,5,4,5,22,1,26,28.0,1
248786510,11360.02,30,2015,10,11,6,2015,9,11,4,7,1,44,14.0,0
1837856084,9377.09,30,2015,10,3,5,2015,9,3,3,19,0,10,46.0,0
614439115,58401.19,30,2015,11,26,3,2015,10,27,1,9,6,40,41.0,0
569706893,6000.0,30,2015,3,5,3,2015,2,3,1,22,0,128,22.0,1
1042239333,6489.63,60,2017,8,9,2,2017,6,10,5,9,12,19,36.0,0
713331277,151751.29,30,2015,4,12,6,2015,3,13,4,3,7,41,39.0,0
227036465,1333.0,27,2011,6,21,1,2011,5,25,2,22,12,54,42.0,0
416126519,10000.0,30,2016,5,25,2,2016,4,25,0,22,8,136,48.0,0
1373120560,16000.0,30,2016,8,18,3,2016,7,19,1,22,10,90,24.0,0
601268818,140000.0,30,2013,9,20,4,2013,8,21,2,22,4,113,57.0,0
1978401485,5000.0,32,2016,6,15,2,2016,5,14,5,22,1,66,28.0,1
887762045,27000.0,60,2013,6,8,5,2013,4,9,1,22,13,35,59.0,1
587379220,2500.0,60,2016,1,2,5,2015,11,3,1,22,0,147,34.0,0
696764496,4000.0,30,2014,8,20,2,2014,7,21,0,22,1,152,28.0,0
2100103767,38.17,14,2017,6,23,4,2017,6,9,4,9,9,151,39.0,1
1703969928,15000.0,35,2017,8,14,0,2017,7,10,0,22,5,7,57.0,0
629128275,1085.09,27,2014,9,10,2,2014,8,14,3,3,10,30,35.0,1
394045470,5000.0,35,2013,10,29,1,2013,9,24,1,22,0,114,21.0,1
259277781,5000.0,30,2016,3,6,6,2016,2,5,4,22,14,53,20.0,0
942961085,2000.0,60,2014,5,8,3,2014,3,9,6,22,0,114,26.0,0
275183594,20000.0,30,2012,2,23,3,2012,1,24,1,22,4,113,27.0,0
950134975,1000.0,40,2012,5,13,6,2012,4,3,1,22,10,125,26.0,0
2066236447,7000.0,34,2015,7,5,6,2015,6,1,0,22,6,39,15.0,0
594379368,23800.0,30,2012,11,18,6,2012,10,19,4,22,5,52,60.0,0
805423246,4000.0,45,2012,12,2,6,2012,10,18,3,22,7,58,42.0,1
1205666273,3700.0,55,2011,12,31,5,2011,11,6,6,22,12,11,60.0,0
213253302,41787.53,30,2013,9,27,4,2013,8,28,2,9,6,93,29.0,0
1050451978,300.0,40,2015,7,20,0,2015,6,10,2,22,10,125,34.0,1
1553248065,6500.0,30,2015,7,30,3,2015,6,30,1,22,0,114,28.0,0
309129271,5000.0,30,2013,5,12,6,2013,4,12,4,22,12,54,50.0,0
224464833,33000.0,30,2011,5,8,6,2011,4,8,4,22,13,67,55.0,1
1621656567,2500.0,30,2015,2,12,3,2015,1,13,1,22,9,102,56.0,0
1120640296,12500.0,55,2012,3,9,4,2012,1,14,5,22,5,52,22.0,0
841150109,3000.0,30,2014,8,7,3,2014,7,8,1,22,4,113,42.0,0
340843397,5140.78,31,2015,4,1,2,2015,3,1,6,3,0,114,50.0,1
587570095,7000.0,30,2014,9,13,5,2014,8,14,3,22,12,19,55.0,0
767202783,400.0,7,2011,6,23,3,2011,6,16,3,22,10,90,54.0,1
784739167,42022.46,30,2014,5,16,4,2014,4,16,2,9,13,149,40.0,0
1261927159,6000.0,30,2015,5,10,6,2015,4,10,4,22,10,72,32.0,1
1149488189,20000.0,44,2016,10,19,2,2016,9,5,0,22,7,134,35.0,0
1890580576,6000.0,30,2014,12,21,6,2014,11,21,4,22,10,68,15.0,1
1782852929,4000.0,20,2015,7,22,2,2015,7,2,3,22,5,7,17.0,0
1162540443,7315.29,30,2015,6,12,4,2015,5,13,2,3,7,59,58.0,0
1152501063,1000.0,10,2014,9,12,4,2014,9,2,1,22,0,73,14.0,1
1816896313,750.0,29,2014,3,26,2,2014,2,25,1,22,12,54,14.0,1
158177821,75000.0,46,2016,5,8,6,2016,3,23,2,22,6,39,32.0,0
903283494,100000.0,30,2014,6,15,6,2014,5,16,4,22,5,52,58.0,0
49866363,825.15,60,2015,4,20,0,2015,2,19,3,3,10,109,25.0,0
1233727114,15000.0,33,2016,9,6,1,2016,8,4,3,22,5,7,11.0,0
1095300185,5000.0,30,2014,7,13,6,2014,6,13,4,22,12,143,23.0,0
403184928,2000.0,90,2011,7,27,2,2011,4,28,3,22,6,129,18.0,0
1958838334,2000.0,60,2013,4,29,0,2013,2,28,3,22,10,90,60.0,1
964042215,750.0,30,2015,4,26,6,2015,3,27,4,22,0,140,59.0,0
246582518,25000.0,30,2017,10,5,3,2017,9,5,1,22,2,34,11.0,0
98008210,1450.0,30,2011,3,24,3,2011,2,22,1,22,10,90,59.0,0
2134196184,4466.28,49,2014,1,31,4,2013,12,13,4,3,6,93,12.0,0
162217016,20000.0,60,2015,6,14,6,2015,4,15,2,22,4,113,13.0,0
987712738,4000.0,30,2015,8,27,3,2015,7,28,1,22,6,24,38.0,1
1069209314,1000.0,30,2017,7,10,0,2017,6,10,5,22,10,23,21.0,1
862634949,106940.09,15,2016,9,27,1,2016,9,12,0,9,13,8,53.0,0
461193744,3911.0,30,2014,4,10,3,2014,3,11,1,22,0,114,30.0,0
103646589,1500.0,30,2011,8,4,3,2011,7,5,1,22,0,10,59.0,0
1271836224,500.0,30,2014,8,24,6,2014,7,25,4,22,5,76,57.0,1
821948539,25000.0,45,2013,5,17,4,2013,4,2,1,22,7,58,33.0,1
488808428,100.0,19,2016,5,16,0,2016,4,27,2,22,5,2,20.0,1
116744468,3000.0,60,2013,4,28,6,2013,2,27,2,22,10,72,31.0,1
1489542845,300000.0,60,2016,6,26,6,2016,4,27,2,22,7,41,38.0,0
1354557711,2500.0,30,2011,8,5,4,2011,7,6,2,22,10,109,41.0,1
70870999,800.0,36,2011,8,26,4,2011,7,21,3,22,10,109,33.0,1
1167221552,10000.0,30,2012,5,9,2,2012,4,9,0,22,12,100,41.0,1
595825306,3000.0,30,2012,10,18,3,2012,9,18,1,22,6,39,60.0,0
997719726,20000.0,35,2015,2,25,2,2015,1,21,2,22,7,51,26.0,1
809522583,2000.0,30,2014,6,7,5,2014,5,8,3,22,1,26,22.0,1
1690396254,49000.0,60,2017,3,18,5,2017,1,17,1,22,13,8,53.0,0
948360213,30000.0,30,2017,9,28,3,2017,8,29,1,22,10,90,55.0,1
1320594283,200.0,30,2015,4,10,4,2015,3,11,2,22,8,62,57.0,0
1516143311,2500.0,38,2012,9,20,3,2012,8,13,0,22,12,19,29.0,0
2122699991,3000.0,32,2014,4,22,1,2014,3,21,4,22,0,87,42.0,1
1603828777,4065.48,30,2017,12,31,6,2017,12,1,4,9,8,136,46.0,1
457750770,7669.89,41,2015,10,25,6,2015,9,14,0,9,3,36,45.0,1
1873181549,360.0,3,2015,6,30,1,2015,6,27,5,22,10,68,29.0,0
182443507,16615.44,15,2015,5,9,5,2015,4,24,4,3,8,148,7.0,0
1272751037,5000.0,25,2012,3,18,6,2012,2,22,2,22,11,104,33.0,0
307076204,35000.0,30,2015,2,15,6,2015,1,16,4,22,13,138,46.0,0
1859319535,770794.7,60,2015,8,8,5,2015,6,9,1,8,8,148,25.0,0
679247856,2000.0,40,2012,5,22,1,2012,4,12,3,22,10,30,42.0,1
1669185245,3000.0,21,2014,1,28,1,2014,1,7,1,22,6,39,58.0,0
884566666,2500.0,89,2009,12,13,6,2009,9,15,1,22,9,77,59.0,0
674576781,5822.6,31,2017,4,23,6,2017,3,23,3,9,6,40,59.0,1
392818803,1500.0,15,2015,4,9,3,2015,3,25,2,22,10,72,36.0,0
16258521,30000.0,46,2012,2,1,2,2011,12,17,5,22,13,138,37.0,0
2079198977,4000.0,30,2015,2,4,2,2015,1,5,0,22,0,70,45.0,0
486752829,21000.0,40,2015,10,5,0,2015,8,26,2,22,10,125,55.0,1
1810639574,741.8,14,2017,1,1,6,2016,12,18,6,9,8,136,30.0,1
800233145,2234.19,30,2015,8,8,5,2015,7,9,3,5,13,8,47.0,0
1858256886,5000.0,60,2011,7,19,1,2011,5,20,4,22,5,52,60.0,0
1635474286,6000.0,30,2012,3,19,0,2012,2,18,5,22,7,58,56.0,1
1446956196,7000.0,32,2016,9,1,3,2016,7,31,6,22,10,90,17.0,1
2075003929,22476.96,23,2015,11,26,3,2015,11,3,1,3,8,88,7.0,0
1236259226,750.0,30,2015,7,27,0,2015,6,27,5,22,10,42,38.0,1
941893165,30000.0,28,2014,12,16,1,2014,11,18,1,22,4,113,50.0,0
1117356536,4187.29,60,2016,8,15,0,2016,6,16,3,1,10,90,39.0,0
1654665887,15000.0,30,2012,4,7,5,2012,3,8,3,22,5,52,20.0,1
1317387223,1000.0,60,2017,5,14,6,2017,3,15,2,22,12,19,17.0,0
486206558,1500.0,26,2012,4,7,5,2012,3,12,0,22,14,141,58.0,1
1986196714,2250.0,35,2017,8,31,3,2017,7,27,3,22,1,152,56.0,0
1163170124,1974.1,28,2015,4,5,6,2015,3,8,6,3,8,148,12.0,0
1588118744,4500.0,30,2015,1,1,3,2014,12,2,1,22,0,70,57.0,0
1817778674,4500.0,57,2013,11,20,2,2013,9,24,1,22,12,95,45.0,0
1985065988,1239.36,45,2015,5,5,1,2015,3,21,5,3,8,62,27.0,0
1968907807,300.0,30,2014,2,5,2,2014,1,6,0,22,6,129,39.0,1
2132457644,2500.0,30,2015,4,24,4,2015,3,25,2,22,10,156,29.0,0
899485722,1000.0,31,2016,8,16,1,2016,7,16,5,22,12,115,18.0,0
1540139185,4500.0,31,2014,7,24,3,2014,6,23,0,22,10,125,12.0,1
2056809378,50000.0,30,2013,6,30,6,2013,5,31,4,22,8,62,38.0,0
1712855834,22142.72,21,2017,11,10,4,2017,10,20,4,5,8,136,25.0,1
673856912,18000.0,31,2014,3,3,0,2014,1,31,4,22,8,136,53.0,1
603188531,10000.0,30,2014,9,4,3,2014,8,5,1,22,2,154,18.0,0
292671342,15000.0,30,2017,10,31,1,2017,10,1,6,22,7,41,51.0,0
92751965,5000.0,90,2011,7,24,6,2011,4,25,0,22,0,96,31.0,0
1884683452,777.0,30,2013,8,25,6,2013,7,26,4,22,5,52,7.0,0
255268806,5760.0,65,2011,2,20,6,2010,12,17,4,22,6,129,35.0,0
1053859025,4500.0,30,2011,9,4,6,2011,8,5,4,22,10,72,35.0,1
2050971424,5175.78,36,2017,4,30,6,2017,3,25,5,9,2,32,12.0,0
35471729,8000.0,42,2010,10,1,4,2010,8,20,4,22,6,129,62.0,1
929467836,5637.49,60,2016,2,7,6,2015,12,9,2,11,12,54,53.0,0
173398714,320000.0,60,2015,9,5,5,2015,7,7,1,22,6,40,21.0,0
154065849,2000.0,30,2016,10,21,4,2016,9,21,2,22,13,138,47.0,1
353726317,12000.0,30,2015,7,16,3,2015,6,16,1,22,11,103,16.0,1
2042267549,16789.42,35,2016,8,30,1,2016,7,26,1,12,5,76,14.0,0
1527515832,800.0,30,2012,4,26,3,2012,3,27,1,22,1,26,16.0,0
66977819,2200.0,34,2011,4,3,6,2011,2,28,0,22,10,90,49.0,1
1602986081,12000.0,30,2015,5,27,2,2015,4,27,0,22,6,39,4.0,0
455535061,2500.0,60,2012,12,31,0,2012,11,1,3,22,10,90,16.0,0
763264972,6000.0,30,2013,7,15,0,2013,6,15,5,22,6,129,28.0,1
1104494039,2000.0,24,2013,4,1,0,2013,3,8,4,22,11,104,14.0,1
1777654720,4784.57,30,2017,11,5,6,2017,10,6,4,20,5,76,42.0,0
19129889,50000.0,30,2017,4,12,2,2017,3,13,0,22,6,39,33.0,1
836625394,51686.87,40,2014,7,5,5,2014,5,26,0,3,13,138,47.0,0
1843773257,175000.0,40,2014,11,15,5,2014,10,6,0,22,12,115,21.0,0
272165996,3000.0,30,2015,10,4,6,2015,9,4,4,22,6,91,32.0,1
1504748032,4000.0,30,2017,7,13,3,2017,6,13,1,22,8,136,57.0,1
2135448473,7000.0,30,2017,8,12,5,2017,7,13,3,22,11,103,47.0,1
1422250516,25000.0,33,2014,10,27,0,2014,9,24,2,22,5,7,51.0,0
715006979,3000.0,30,2015,11,8,6,2015,10,9,4,22,14,107,30.0,0
822791381,3850.0,30,2012,8,6,0,2012,7,7,5,22,12,95,19.0,0
603550122,8500.0,45,2017,6,17,5,2017,5,3,2,22,6,55,16.0,1
187204201,10000.0,14,2016,5,18,2,2016,5,4,2,22,8,136,52.0,1
95905735,12000.0,60,2012,7,16,0,2012,5,17,3,22,12,95,19.0,0
426549858,3000.0,31,2012,7,12,3,2012,6,11,0,22,5,52,22.0,0
613705148,8000.0,45,2015,4,24,4,2015,3,10,1,22,5,7,9.0,0
1283135397,1579.0,30,2016,4,20,2,2016,3,21,0,22,12,120,59.0,1
277292158,1516392.2,60,2016,4,15,4,2016,2,15,0,6,6,127,49.0,0
2064082197,11000.0,30,2011,12,28,2,2011,11,28,0,22,6,153,30.0,0
1049882793,20000.0,59,2015,3,8,6,2015,1,8,3,22,6,153,45.0,0
1863833039,3000.0,21,2013,4,2,1,2013,3,12,1,22,6,129,18.0,1
1843984661,7000.0,20,2017,7,24,0,2017,7,4,1,22,6,142,12.0,1
1934877337,3247.81,45,2017,5,25,3,2017,4,10,0,15,6,40,22.0,1
2137247461,1100.0,18,2016,9,26,0,2016,9,8,3,22,10,116,43.0,1
1812175772,13500.0,60,2012,1,27,4,2011,11,28,0,22,6,129,26.0,1
1597005283,75000.0,41,2016,4,25,0,2016,3,15,1,22,13,67,42.0,1
425412000,10000.0,30,2015,5,7,3,2015,4,7,1,22,8,106,13.0,0
1632956562,8000.0,30,2013,12,1,6,2013,11,1,4,22,10,125,24.0,1
1281030918,15000.0,57,2011,11,16,2,2011,9,20,1,22,11,104,44.0,1
1127357364,10000.0,60,2017,2,6,0,2016,12,8,3,22,7,59,34.0,0
794141585,23728.0,30,2015,4,8,2,2015,3,9,0,22,4,113,20.0,0
522116086,5000.0,60,2015,7,31,4,2015,6,1,0,22,10,86,8.0,0
8097131,1500.0,30,2016,10,5,2,2016,9,5,0,22,6,127,21.0,1
1928072638,5000.0,30,2012,5,15,1,2012,4,15,6,22,7,58,60.0,1
1583897312,5000.0,30,2016,4,5,1,2016,3,6,6,22,8,136,15.0,0
2002992094,474.59,28,2014,11,3,0,2014,10,6,0,9,14,107,5.0,1
1562602965,15000.0,57,2015,1,31,5,2014,12,5,4,22,7,123,40.0,0
1217551351,5.0,28,2017,11,8,2,2017,10,11,2,22,6,142,10.0,1
286440327,44615.97,30,2016,6,3,4,2016,5,4,2,5,6,39,31.0,0
1609480000,150.0,30,2011,12,8,3,2011,11,8,1,22,10,125,15.0,0
716331641,75000.0,30,2014,7,13,6,2014,6,13,4,22,4,113,42.0,0
322640760,115000.0,40,2014,1,29,2,2013,12,20,4,22,6,55,17.0,1
1019579897,3000.0,30,2014,9,7,6,2014,8,8,4,22,2,32,23.0,0
2134822738,12500.0,30,2013,4,4,3,2013,3,5,1,22,6,39,25.0,0
689719751,2500.0,30,2015,3,12,3,2015,2,10,1,22,0,18,19.0,0
977182371,10000.0,60,2011,2,26,5,2010,12,28,1,22,0,128,31.0,0
1238144237,1900.0,30,2013,3,1,4,2013,1,30,2,22,10,68,57.0,0
1434831827,5000.0,30,2012,4,15,6,2012,3,16,4,22,6,55,56.0,0
1810092383,30000.0,30,2012,8,26,6,2012,7,27,4,22,5,52,21.0,0
1594791779,138.86,30,2016,12,2,4,2016,11,2,2,9,6,55,28.0,1
1549955989,3500.0,30,2012,10,18,3,2012,9,18,1,22,10,90,53.0,1
2072721954,200.0,30,2015,4,15,2,2015,3,16,0,22,0,10,39.0,1
869969863,7000.0,30,2016,11,26,5,2016,10,27,3,22,10,90,23.0,0
1067265551,5000.0,30,2015,4,4,5,2015,3,5,3,22,8,148,14.0,0
915057034,10000.0,30,2017,8,9,2,2017,7,10,0,22,8,106,28.0,0
309034581,15000.0,30,2016,6,16,3,2016,5,17,1,22,1,152,6.0,0
1520075274,9075.0,30,2012,12,16,6,2012,11,16,4,22,8,136,19.0,0
233705222,50000.0,50,2011,11,4,4,2011,9,15,3,22,6,55,26.0,0
559646778,56809.79,33,2015,10,5,0,2015,9,2,2,5,0,10,59.0,1
1144139293,911.99,20,2014,4,28,0,2014,4,8,1,3,5,52,21.0,1
26576462,50000.0,35,2016,9,14,2,2016,8,10,2,22,13,138,28.0,0
456349844,7000.0,35,2017,8,17,3,2017,7,13,3,22,13,138,60.0,1
1892682929,28000.0,30,2014,3,14,4,2014,2,12,2,22,10,125,24.0,1
1064489986,20000.0,45,2015,9,10,3,2015,7,27,0,22,4,113,59.0,1
810216152,15000.0,30,2012,11,29,3,2012,10,30,1,22,8,148,7.0,0
2112554577,5000.0,14,2017,3,28,1,2017,3,14,1,22,2,154,42.0,0
506168424,500.0,30,2015,2,27,4,2015,1,28,2,22,2,112,60.0,1
311302129,25000.0,25,2015,9,7,0,2015,8,13,3,22,4,22,26.0,0
1255120509,220000.0,36,2017,1,28,5,2016,12,23,4,22,7,44,56.0,0
1454283362,8000.0,30,2015,7,29,2,2015,6,29,0,22,12,54,56.0,0
999410766,65000.0,30,2014,5,16,4,2014,4,16,2,22,6,129,5.0,0
1219712656,2000.0,40,2012,1,19,3,2011,12,10,5,22,10,125,49.0,1
269377573,1000.0,45,2012,10,21,6,2012,9,6,3,22,5,52,55.0,0
579643674,17722.95,30,2016,1,3,6,2015,12,4,4,3,13,8,20.0,0
1382654422,90000.0,30,2015,5,8,4,2015,4,8,2,22,13,67,28.0,0
526561380,35000.0,30,2017,5,11,3,2017,4,11,1,22,7,123,13.0,0
1537900745,10000.0,30,2013,10,3,3,2013,9,3,1,22,10,90,53.0,1
36618190,25000.0,31,2016,4,13,2,2016,3,13,6,22,7,123,14.0,0
2020942031,2000.0,28,2010,9,11,5,2010,8,14,5,22,14,141,30.0,1
331752712,150.0,30,2013,12,7,5,2013,11,7,3,22,12,95,58.0,0
534147429,7500.0,15,2016,7,14,3,2016,6,29,2,22,12,6,60.0,0
308921061,13000.0,30,2015,7,12,6,2015,6,12,4,22,7,134,60.0,0
1918621893,6000.0,54,2014,7,31,3,2014,6,7,5,22,10,86,42.0,0
1752562890,550.0,34,2015,4,27,0,2015,3,24,1,22,5,2,18.0,0
537567086,1500.0,30,2015,4,8,2,2015,3,9,0,22,6,53,49.0,1
270331119,4200.0,30,2016,10,18,1,2016,9,18,6,22,6,129,3.0,0
262456276,10000.0,60,2015,10,27,1,2015,8,28,4,22,4,37,11.0,0
185999924,10000.0,31,2015,5,25,0,2015,4,24,4,22,0,96,25.0,0
753025209,10000.0,23,2015,1,19,0,2014,12,27,5,22,13,151,33.0,0
2008654958,20500.0,35,2016,8,2,1,2016,6,28,1,22,8,136,9.0,0
