ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,recoded_target
1154320843,2500.0,12,2013,12,23,0,2013,12,11,2,22,13,138,0
756602037,5200.0,15,2011,9,27,1,2011,9,12,0,22,14,141,0
1454075932,428.74,17,2016,1,23,5,2016,1,6,2,9,1,6,1
1925329568,4000.0,33,2016,5,2,0,2016,3,30,2,22,10,23,1
2022289692,97776.14,30,2015,10,31,5,2015,10,1,3,5,10,109,0
1440131508,2000.0,43,2011,8,6,5,2011,6,24,4,22,3,36,1
882859733,470.57,36,2014,12,5,4,2014,10,30,3,9,6,129,1
1778088589,450000.0,15,2012,11,1,3,2012,10,17,2,22,8,148,0
1370296465,1485.88,21,2016,12,28,2,2016,12,7,2,3,11,103,1
634003847,20000.0,30,2016,8,27,5,2016,7,28,3,22,12,157,0
770063684,4000.0,30,2015,10,15,3,2015,9,15,1,22,12,108,0
1093729932,3000.0,30,2013,8,23,4,2013,7,24,2,22,10,125,1
2099205894,3000.0,45,2014,9,30,1,2014,8,16,5,22,8,84,0
448853886,200000.0,30,2012,6,23,5,2012,5,24,3,22,6,39,0
697538384,25000.0,30,2014,4,6,6,2014,3,7,4,22,5,52,0
1281201682,5000.0,31,2017,7,21,4,2017,6,20,1,22,0,96,1
819139867,2500.0,77,2011,4,1,4,2011,1,14,4,22,0,70,1
1796764843,150000.0,30,2015,7,23,3,2015,6,23,1,22,13,8,0
1312924710,2000.0,14,2012,5,12,5,2012,4,28,5,22,0,87,0
1193190455,25308.45,30,2015,4,1,2,2015,3,2,0,3,12,95,0
253024693,60000.0,40,2015,4,6,0,2015,2,25,2,22,13,67,1
1656890844,935.28,20,2013,12,16,0,2013,11,26,1,3,6,55,1
1566561763,8000.0,30,2016,4,21,3,2016,3,22,1,22,4,113,0
97196425,10000.0,30,2017,10,20,4,2017,9,20,2,22,8,148,0
369776488,2942.18,30,2016,7,14,3,2016,6,14,1,20,6,39,1
1259017954,40000.0,30,2017,8,4,4,2017,7,5,2,22,8,106,0
2091189549,4646.12,30,2013,2,9,5,2013,1,10,3,9,10,30,0
2093776420,7000.0,20,2016,6,21,1,2016,6,1,2,22,10,90,0
529707284,1622.1,30,2015,4,17,4,2015,3,18,2,17,10,109,0
999001640,3500.0,30,2016,9,20,1,2016,8,21,6,22,6,39,0
48440718,7500.0,30,2015,9,20,6,2015,8,21,4,22,5,7,0
1998716664,25000.0,26,2016,5,12,3,2016,4,16,5,22,7,59,0
1007678722,7665.65,30,2015,5,31,6,2015,5,1,4,9,14,53,0
1387456753,6000.0,20,2016,11,5,5,2016,10,16,6,22,14,141,1
1046461199,1500.0,30,2013,1,18,4,2012,12,19,2,22,10,75,1
2110470231,8500.0,30,2014,8,8,4,2014,7,9,2,22,6,153,1
649080935,3000.0,38,2013,3,3,6,2013,1,24,3,22,5,52,1
1518772213,1000.0,30,2012,9,12,2,2012,8,13,0,22,12,95,0
464214173,10000.0,45,2014,7,18,4,2014,6,3,1,22,8,148,0
182429864,1092203.85,40,2016,10,24,0,2016,9,14,2,8,4,113,0
1878424232,21500.0,30,2014,10,23,3,2014,9,23,1,22,8,136,0
1610420518,3000.0,42,2014,4,29,1,2014,3,18,1,22,12,115,1
180113009,24429.97,30,2015,1,3,5,2014,12,4,3,1,6,39,0
285099098,25000.0,45,2016,1,1,4,2015,11,17,1,22,5,2,0
124621985,12000.0,30,2013,4,14,6,2013,3,15,4,22,4,113,1
986152648,20000.0,35,2015,12,17,3,2015,11,12,3,22,5,20,1
1529935619,10000.0,53,2013,6,18,1,2013,4,26,4,22,6,39,0
151688679,15000.0,30,2014,3,16,6,2014,2,14,4,22,12,54,0
554553991,75000.0,60,2017,2,13,0,2016,12,15,3,22,4,113,0
679496522,25367.39,33,2014,11,1,5,2014,9,29,0,3,12,11,1
272407759,6500.0,32,2017,9,5,1,2017,8,4,4,22,4,113,1
295607444,20054.55,30,2015,3,4,2,2015,2,2,0,3,13,151,0
1298870175,117.1,30,2016,2,4,3,2016,1,5,1,18,0,70,1
1318229490,9500.0,33,2012,3,26,0,2012,2,22,2,22,8,136,1
1246868112,1055.02,30,2017,11,8,2,2017,10,9,0,9,1,25,1
486591928,5609.97,30,2015,6,11,3,2015,5,12,1,5,8,148,0
1889623952,125000.0,30,2016,5,25,2,2016,4,25,0,22,6,39,1
2077016542,7500.0,40,2011,1,18,1,2010,12,9,3,22,10,125,1
1307967009,850.0,20,2014,7,20,6,2014,6,30,0,22,10,42,0
811706258,22346.12,60,2017,6,20,1,2017,4,21,4,7,8,148,0
1243191569,6500.0,56,2011,8,29,0,2011,7,4,0,22,8,148,0
861536001,50000.0,28,2013,8,20,1,2013,7,23,1,22,7,58,0
1278160615,60000.0,30,2016,4,23,5,2016,3,24,3,22,4,113,0
812929097,2500.0,18,2012,3,23,4,2012,3,5,0,22,10,68,0
2079254065,60000.0,30,2017,9,21,3,2017,8,22,1,22,13,0,0
1998555251,12265.05,30,2015,5,31,6,2015,5,1,4,9,2,32,0
386266585,27000.0,30,2014,10,23,3,2014,9,23,1,22,6,127,0
1842387007,5000.0,7,2014,4,14,0,2014,4,7,0,22,12,120,1
617889117,2269.01,20,2014,4,22,1,2014,4,2,2,3,4,37,0
529766182,5500.0,41,2013,5,12,6,2013,4,1,0,22,10,109,1
1263108326,160000.0,28,2012,12,31,0,2012,12,3,0,22,8,62,0
656141920,1865.11,30,2017,3,1,2,2017,1,30,0,3,0,96,0
1646547306,1547.46,21,2015,7,22,2,2015,7,1,2,9,6,126,0
1799682257,6000.0,25,2012,4,20,4,2012,3,26,0,22,10,90,1
141288695,2500.0,30,2015,3,12,3,2015,2,10,1,22,6,153,0
1754667431,7000.0,30,2013,5,16,3,2013,4,16,1,22,10,90,0
1377406053,1.83,30,2014,8,8,4,2014,7,9,2,3,7,59,0
1704998507,45000.0,35,2016,2,18,3,2016,1,14,3,22,13,138,0
511761027,17503.94,30,2014,10,2,3,2014,9,2,1,1,6,153,0
1325792100,10690.33,45,2016,7,11,0,2016,5,27,4,9,8,136,0
93711600,700.0,84,2011,9,1,3,2011,6,9,3,22,6,55,1
2145201552,5000.0,60,2011,10,24,0,2011,8,25,3,22,11,104,0
461140540,7500.0,22,2017,6,2,4,2017,5,11,3,22,8,136,1
1901285085,5000.0,46,2014,11,30,6,2014,10,15,2,22,6,5,0
1427627088,1800.0,30,2012,7,1,6,2012,6,1,4,22,4,65,0
1544633428,5190.0,30,2012,3,31,5,2012,3,1,3,22,6,39,0
1328206564,3500.0,35,2014,11,21,4,2014,10,17,4,22,6,93,1
576068644,6000.0,39,2016,4,22,4,2016,3,14,0,22,6,129,1
1030871552,13000.0,29,2011,3,26,5,2011,2,25,4,22,10,90,0
